计划出库日期,销售订单,送货站点名称,最早收货时间,最晚收货时间,经度,纬度,方量,线路名称,配送顺序,预计送达时间,预计离开时间,距离,行驶时间,线路单边里程,线路时间(单边),线路方量,最晚离仓时间,车型
2025-06-30,OM25062800000599,重庆市北碚区人民法院,2025-06-30 06:00:00,2025-06-30 06:30:00,106.417592,29.804513,1364.6428,V099线,1,2025-06-30 06:00:00,2025-06-30 06:49:00,19.054,15.4,22.025,102.95,2077.908,2025-06-30 05:45:00,大型面包车
2025-06-30,OM25062700006768,重庆市北碚区住房和城乡建设委员会,2025-06-30 06:20:00,2025-06-30 07:00:00,106.412223,29.811194,713.265,V099线,2,2025-06-30 06:55:00,2025-06-30 07:28:00,2.971,5.6,,,,,大型面包车
2025-06-30,OM25062900002647,重庆复旦中学附属幼儿园贰园-教师油盐辅料,2025-06-30 06:00:00,2025-06-30 06:20:00,106.576256,29.557443,12.3515,V100线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,34.823,34.3,52.69,102.19,412.351,2025-06-30 05:26:00,大型面包车
2025-06-30,OM25062900003553,陆军军医大学二食堂,2025-06-30 06:20:00,2025-06-30 06:50:00,106.444809,29.526202,400.0,V100线,2,2025-06-30 06:42:00,2025-06-30 07:08:00,17.867,21.7,,,,,大型面包车
2025-06-30,OM25062700007678,浙商银行股份有限公司重庆分行,2025-06-30 06:00:00,2025-06-30 06:30:00,106.496322,29.619746,111.474,V101线,1,2025-06-30 06:00:00,2025-06-30 06:22:00,19.396,20.3,58.182,215.35,858.098,2025-06-30 05:40:00,大型面包车
2025-06-30,OM25062900000991,重庆中法供水-松树桥食堂,2025-06-30 06:30:00,2025-06-30 06:50:00,106.50817,29.588904,494.442,V101线,2,2025-06-30 06:31:00,2025-06-30 06:59:00,5.045,9.8,,,,,大型面包车
2025-06-30,OM25062900003983,重庆远香房地产开发有限公司,2025-06-30 07:00:00,2025-06-30 07:30:00,106.491342,29.663581,121.951,V101线,3,2025-06-30 07:16:00,2025-06-30 07:38:00,11.614,16.8,,,,,大型面包车
2025-06-30,OM25062700005725,中信银行-金州支行（日配）,2025-06-30 08:10:00,2025-06-30 08:30:00,106.551843,29.650122,65.092,V101线,4,2025-06-30 08:10:00,2025-06-30 08:31:00,9.302,15.4,,,,,大型面包车
2025-06-30,OM25062900005326,烤匠大融城-员工餐,2025-06-30 08:40:00,2025-06-30 09:00:00,106.540047,29.582589,65.139,V101线,5,2025-06-30 08:54:00,2025-06-30 09:15:00,12.825,23.1,,,,,大型面包车
2025-06-30,OM25062900003322,重庆高新技术产业开发区管理委员会-煮面间,2025-06-30 05:40:00,2025-06-30 06:00:00,106.342437,29.518986,99.768,V102线,1,2025-06-30 05:40:00,2025-06-30 06:01:00,25.911,18.2,59.254,118.49,446.127,2025-06-30 05:22:00,大型面包车
2025-06-30,OM25062900004585,中建五局—重庆凤栖湖项目,2025-06-30 06:00:00,2025-06-30 06:10:00,106.325398,29.53605,19.79,V102线,2,2025-06-30 06:06:00,2025-06-30 06:26:00,3.348,4.2,,,,,大型面包车
2025-06-30,OM25062700002578,中国烟草总公司重庆市公司巴南分公司,2025-06-30 06:50:00,2025-06-30 07:10:00,106.543839,29.473039,326.5688,V102线,3,2025-06-30 06:55:00,2025-06-30 07:20:00,29.995,29.4,,,,,大型面包车
2025-06-30,OM25062700004669,耐德-龙兴,2025-06-30 05:00:00,2025-06-30 05:30:00,106.772502,29.681089,1163.996,V103线,1,2025-06-30 05:00:00,2025-06-30 05:44:00,54.222,39.2,96.369,202.17,1775.475,2025-06-30 04:21:00,大型面包车
2025-06-30,OM25062900002572,两江小博士幼儿园-学生,2025-06-30 05:50:00,2025-06-30 06:10:00,106.561772,29.607034,201.923,V103线,2,2025-06-30 06:10:00,2025-06-30 06:33:00,31.119,25.9,,,,,大型面包车
2025-06-30,OM25062900005135,四中队,2025-06-30 06:35:00,2025-06-30 06:55:00,106.530686,29.600396,361.556,V103线,3,2025-06-30 06:44:00,2025-06-30 07:10:00,5.177,11.2,,,,,大型面包车
2025-06-30,OM25062900001340,川仪自动化股份-北环园区单位食堂,2025-06-30 07:20:00,2025-06-30 07:30:00,106.499084,29.620278,48.0,V103线,4,2025-06-30 07:22:00,2025-06-30 07:43:00,5.851,12.6,,,,,大型面包车
2025-06-30,OM25062700006102,新大正物业集团股份有限公司-奶制品,2025-06-30 06:00:00,2025-06-30 06:25:00,106.55654,29.562133,112.008,V104线,1,2025-06-30 06:00:00,2025-06-30 06:22:00,30.712,28.0,42.377,89.04,189.378,2025-06-30 05:32:00,大型面包车
2025-06-30,OM25062900006229,两江新区人民医院-小卖部,2025-06-30 06:30:00,2025-06-30 07:00:00,106.537816,29.62831,77.37,V104线,2,2025-06-30 06:40:00,2025-06-30 07:01:00,11.665,18.2,,,,,大型面包车
2025-06-30,OM25062900001068,重庆建工桥梁工程有限责任公司,2025-06-30 05:50:00,2025-06-30 06:30:00,106.576253,29.52993,228.512,V105线,1,2025-06-30 05:50:00,2025-06-30 06:13:00,43.142,32.9,56.765,135.3,857.561,2025-06-30 05:17:00,大型面包车
2025-06-30,OM25062900003913,重庆市地质矿产勘查开发局607地质队,2025-06-30 06:20:00,2025-06-30 06:30:00,106.568891,29.47107,469.2,V105线,2,2025-06-30 06:26:00,2025-06-30 06:53:00,7.682,12.6,,,,,大型面包车
2025-06-30,OW25062900001007,重庆拓达建设（集团）有限公司,2025-06-30 07:10:00,2025-06-30 07:20:00,106.579601,29.502594,159.8495,V105线,3,2025-06-30 07:10:00,2025-06-30 07:32:00,5.941,11.2,,,,,大型面包车
2025-06-30,OM25062700007280,安诚财产保险股份有限公司-2楼,2025-06-30 05:25:00,2025-06-30 05:45:00,106.57571,29.580888,29.6875,V106线,1,2025-06-30 05:25:00,2025-06-30 05:45:00,32.666,26.6,79.663,167.26,730.414,2025-06-30 04:58:00,大型面包车
2025-06-30,OM25062900004666,中国人民解放军77728部队,2025-06-30 06:00:00,2025-06-30 06:30:00,106.562973,29.466024,262.049,V106线,2,2025-06-30 06:03:00,2025-06-30 06:27:00,14.619,17.5,,,,,大型面包车
2025-06-30,OM25062700006632,重庆市巴南区土地整治储备中心,2025-06-30 06:30:00,2025-06-30 06:40:00,106.54746,29.415515,327.3478,V106线,3,2025-06-30 06:38:00,2025-06-30 07:03:00,7.016,11.2,,,,,大型面包车
2025-06-30,OM25062700005893,重庆市九龙坡区文化馆,2025-06-30 07:00:00,2025-06-30 07:30:00,106.512547,29.511351,111.33,V106线,4,2025-06-30 07:24:00,2025-06-30 07:46:00,25.362,21.0,,,,,大型面包车
2025-06-30,OM25062900004367,重庆市凤鸣山中学-3楼,2025-06-30 06:00:00,2025-06-30 06:01:00,106.455654,29.535218,88.3175,V107线,1,2025-06-30 06:00:00,2025-06-30 06:21:00,27.564,21.7,46.225,192.02,368.963,2025-06-30 05:38:00,大型面包车
2025-06-30,OM25062800002520,沙环卫-环卫处食堂,2025-06-30 06:40:00,2025-06-30 07:00:00,106.479904,29.554766,259.645,V107线,2,2025-06-30 06:40:00,2025-06-30 07:04:00,5.388,10.5,,,,,大型面包车
2025-06-30,OM25062900006019,烤匠时代广场,2025-06-30 08:30:00,2025-06-30 08:50:00,106.583643,29.564171,21.0,V107线,3,2025-06-30 08:30:00,2025-06-30 08:50:00,13.273,21.0,,,,,大型面包车
2025-06-30,OM25062900003628,重庆复旦中学附属幼儿园贰园-教师水果类,2025-06-30 06:00:00,2025-06-30 06:20:00,106.576256,29.557443,41.65,V108线,1,2025-06-30 06:00:00,2025-06-30 06:21:00,34.823,34.3,100.493,234.67,582.31,2025-06-30 05:26:00,大型面包车
2025-06-30,OM25062900002748,重庆特园民主党派历史陈列馆,2025-06-30 06:30:00,2025-06-30 06:50:00,106.552594,29.56729,411.968,V108线,2,2025-06-30 06:30:00,2025-06-30 06:57:00,3.362,9.8,,,,,大型面包车
2025-06-30,OM25062900000521,太极涵菡渝北分公司-二楼外卖,2025-06-30 07:10:00,2025-06-30 07:30:00,106.491675,29.63761,103.876,V108线,3,2025-06-30 07:18:00,2025-06-30 07:39:00,17.724,21.0,,,,,大型面包车
2025-06-30,OM25062800002705,柳荫法庭,2025-06-30 09:00:00,2025-06-30 09:25:00,106.611387,29.958465,24.816,V108线,4,2025-06-30 09:00:00,2025-06-30 09:20:00,44.584,33.6,,,,,大型面包车
2025-06-30,OM25062900005036,中国船级社重庆分社,2025-06-30 05:20:00,2025-06-30 05:40:00,106.508776,29.624766,36.75,V109线,1,2025-06-30 05:20:00,2025-06-30 05:41:00,23.239,23.8,74.714,174.57,747.331,2025-06-30 04:56:00,大型面包车
2025-06-30,OM25062700007061,新大正物业集团股份有限公司-肉类,2025-06-30 06:00:00,2025-06-30 06:25:00,106.55654,29.562133,259.17,V109线,2,2025-06-30 06:02:00,2025-06-30 06:26:00,13.297,21.7,,,,,大型面包车
2025-06-30,OM25062900001944,重庆市南岸区贝立方幼儿园,2025-06-30 06:50:00,2025-06-30 07:20:00,106.653274,29.518215,192.434,V109线,3,2025-06-30 06:50:00,2025-06-30 07:13:00,21.01,21.0,,,,,大型面包车
2025-06-30,OM25062700006279,厦门银行股份有限公司重庆分行,2025-06-30 06:25:00,2025-06-30 07:30:00,106.575313,29.577264,258.9773,V109线,4,2025-06-30 07:27:00,2025-06-30 07:51:00,17.168,14.0,,,,,大型面包车
2025-06-30,OM25062900003344,重庆高新技术产业开发区管理委员会-大锅,2025-06-30 05:40:00,2025-06-30 06:00:00,106.342437,29.518986,1558.57,V110线,1,2025-06-30 05:40:00,2025-06-30 06:34:00,25.911,18.2,56.264,146.01,1808.048,2025-06-30 05:22:00,大型面包车
2025-06-30,OM25062900003366,重庆国际物流枢纽园区-晚餐,2025-06-30 06:50:00,2025-06-30 07:10:00,106.39973,29.641279,231.282,V110线,2,2025-06-30 06:53:00,2025-06-30 07:16:00,23.141,18.9,,,,,大型面包车
2025-06-30,OM25062700000855,重庆市沙坪坝区城市排水设施管理处,2025-06-30 07:00:00,2025-06-30 07:30:00,106.372849,29.634566,18.196,V110线,3,2025-06-30 07:28:00,2025-06-30 07:48:00,7.212,11.2,,,,,大型面包车
2025-06-30,OM25062800001768,重庆中法供水-梁沱食堂,2025-06-30 05:40:00,2025-06-30 06:00:00,106.469056,29.59934,143.8,V111线,1,2025-06-30 05:40:00,2025-06-30 06:02:00,23.484,18.9,61.8,94.23,255.059,2025-06-30 05:21:00,大型面包车
2025-06-30,OM25062900001504,重庆市九龙坡区公路事务中心,2025-06-30 06:20:00,2025-06-30 06:50:00,106.381747,29.407871,111.259,V111线,2,2025-06-30 06:34:00,2025-06-30 06:55:00,38.316,31.5,,,,,大型面包车
2025-06-30,OM25062700003672,青木关第一幼儿园-教师餐,2025-06-30 06:30:00,2025-06-30 07:00:00,106.311379,29.681187,81.95,V112线,1,2025-06-30 06:30:00,2025-06-30 06:51:00,14.809,14.7,22.004,65.24,96.0,2025-06-30 06:15:00,大型面包车
2025-06-30,OM25062900003571,外训教工,2025-06-30 07:00:00,2025-06-30 07:30:00,106.324651,29.635466,14.05,V112线,2,2025-06-30 07:00:00,2025-06-30 07:21:00,7.195,9.1,,,,,大型面包车
2025-06-30,OM25062900004417,重庆市凤鸣山中学-1楼,2025-06-30 06:00:00,2025-06-30 06:01:00,106.455654,29.535218,803.048,V113线,1,2025-06-30 06:00:00,2025-06-30 06:35:00,27.564,21.7,56.026,180.92,2320.066,2025-06-30 05:38:00,大型面包车
2025-06-30,OM25062900002744,西南医院杏林楼九楼,2025-06-30 06:20:00,2025-06-30 06:50:00,106.454078,29.53965,148.4,V113线,2,2025-06-30 06:40:00,2025-06-30 07:02:00,1.728,4.9,,,,,大型面包车
2025-06-30,OM25062700006803,重庆百事天府饮料有限公司,2025-06-30 07:50:00,2025-06-30 08:10:00,106.609572,29.665203,1368.618,V113线,3,2025-06-30 07:50:00,2025-06-30 08:39:00,26.734,28.0,,,,,大型面包车
2025-06-30,OM25062900000508,观音桥校区师生食堂,2025-06-30 04:50:00,2025-06-30 05:10:00,106.548222,29.581026,10.1,V114线,1,2025-06-30 04:50:00,2025-06-30 05:10:00,28.399,26.6,60.813,179.86,420.833,2025-06-30 04:23:00,大型面包车
2025-06-30,OM25062700003916,长江重庆航道工程局,2025-06-30 05:40:00,2025-06-30 06:00:00,106.591757,29.56081,53.64,V114线,2,2025-06-30 05:40:00,2025-06-30 06:01:00,7.299,18.9,,,,,大型面包车
2025-06-30,OM25062500009183,重庆市巴南区房屋征收中心,2025-06-30 06:20:00,2025-06-30 06:50:00,106.563185,29.465776,70.559,V114线,3,2025-06-30 06:24:00,2025-06-30 06:45:00,15.767,23.1,,,,,大型面包车
2025-06-30,OM25062900005684,道角检修基地,2025-06-30 06:50:00,2025-06-30 07:10:00,106.548796,29.391216,286.534,V114线,4,2025-06-30 06:59:00,2025-06-30 07:23:00,9.348,14.0,,,,,大型面包车
2025-06-30,OM25062900005144,中铁建生态环境有限公司-员工餐,2025-06-30 06:20:00,2025-06-30 06:40:00,106.402117,29.80278,323.67,V115线,1,2025-06-30 06:20:00,2025-06-30 06:45:00,18.553,14.7,37.028,81.33,608.509,2025-06-30 06:05:00,大型面包车
2025-06-30,OM25062900002836,中交四航（重庆）供应链管理有限公司,2025-06-30 06:50:00,2025-06-30 07:10:00,106.386067,29.685311,284.839,V115线,2,2025-06-30 07:02:00,2025-06-30 07:27:00,18.475,17.5,,,,,大型面包车
2025-06-30,OM25062900004410,重庆市环境卫生事务中心,2025-06-30 06:00:00,2025-06-30 06:30:00,106.51557,29.585954,253.231,V116线,1,2025-06-30 06:00:00,2025-06-30 06:24:00,24.682,24.5,50.84,206.52,1282.169,2025-06-30 05:36:00,大型面包车
2025-06-30,OM25062700005018,重庆清电新能源开发有限公司,2025-06-30 06:20:00,2025-06-30 06:40:00,106.509122,29.615086,510.7073,V116线,2,2025-06-30 06:35:00,2025-06-30 07:03:00,5.709,11.2,,,,,大型面包车
2025-06-30,OM25062900004769,烤匠光环购物中心,2025-06-30 07:00:00,2025-06-30 07:30:00,106.53562,29.656515,383.89,V116线,3,2025-06-30 07:16:00,2025-06-30 07:42:00,9.0,13.3,,,,,大型面包车
2025-06-30,OM25062900004279,烤匠龙湖北城天街,2025-06-30 08:40:00,2025-06-30 09:00:00,106.539845,29.583886,134.341,V116线,4,2025-06-30 08:40:00,2025-06-30 09:02:00,11.449,19.6,,,,,大型面包车
2025-06-30,OM25062900003269,中交第三公路工程局有限公司第四分公司,2025-06-30 05:50:00,2025-06-30 05:55:00,106.497226,29.619976,252.303,V117线,1,2025-06-30 05:50:00,2025-06-30 06:14:00,19.567,20.3,57.074,225.78,509.155,2025-06-30 05:30:00,大型面包车
2025-06-30,OM25062700004812,重庆市环境卫生事务中心,2025-06-30 06:00:00,2025-06-30 06:30:00,106.51557,29.585954,26.649,V117线,2,2025-06-30 06:25:00,2025-06-30 06:45:00,5.859,11.2,,,,,大型面包车
2025-06-30,OM25062900002360,252572-科园五路,2025-06-30 07:10:00,2025-06-30 07:30:00,106.501673,29.535626,78.513,V117线,3,2025-06-30 07:10:00,2025-06-30 07:31:00,8.994,15.4,,,,,大型面包车
2025-06-30,OM25062900003506,中信银行-北城天街支行（日配）,2025-06-30 08:15:00,2025-06-30 08:35:00,106.547865,29.589998,41.44,V117线,4,2025-06-30 08:15:00,2025-06-30 08:36:00,12.624,18.9,,,,,大型面包车
2025-06-30,OM25062900004929,烤匠万象城,2025-06-30 08:40:00,2025-06-30 09:00:00,106.524528,29.522457,110.25,V117线,5,2025-06-30 08:54:00,2025-06-30 09:15:00,10.03,18.2,,,,,大型面包车
2025-06-30,OM25062900004580,三中队,2025-06-30 06:30:00,2025-06-30 06:50:00,106.483303,29.538618,191.1979,V118线,1,2025-06-30 06:30:00,2025-06-30 06:53:00,33.843,25.9,54.928,124.02,441.279,2025-06-30 06:04:00,大型面包车
2025-06-30,OM25062800005125,中信银行-冉家坝支行（日配）,2025-06-30 06:30:00,2025-06-30 07:30:00,106.500604,29.594106,201.8533,V118线,2,2025-06-30 07:06:00,2025-06-30 07:29:00,9.555,13.3,,,,,大型面包车
2025-06-30,OM25062900005006,中信银行-解放碑支行（日配）,2025-06-30 07:30:00,2025-06-30 07:50:00,106.582366,29.560835,48.228,V118线,3,2025-06-30 07:47:00,2025-06-30 08:08:00,11.53,18.2,,,,,大型面包车
2025-06-30,OM25062900004012,铁山坪一楼食堂-面食类,2025-06-30 06:00:00,2025-06-30 06:20:00,106.682204,29.624552,100.5,V119线,1,2025-06-30 06:00:00,2025-06-30 06:22:00,41.261,29.4,74.668,156.61,767.491,2025-06-30 05:31:00,大型面包车
2025-06-30,OM25062900004032,中建八局第二建设有限公司,2025-06-30 06:30:00,2025-06-30 07:00:00,106.488117,29.59991,96.2915,V119线,2,2025-06-30 06:41:00,2025-06-30 07:03:00,24.417,19.6,,,,,大型面包车
2025-06-30,OM25062800000551,重庆一中一食堂-小卖部,2025-06-30 07:00:00,2025-06-30 07:30:00,106.472794,29.565228,453.6,V119线,3,2025-06-30 07:12:00,2025-06-30 07:39:00,6.435,9.8,,,,,大型面包车
2025-06-30,OW25062900001084,丽苑大酒店-宴会厅,2025-06-30 07:30:00,2025-06-30 07:50:00,106.466603,29.561936,117.1,V119线,4,2025-06-30 07:45:00,2025-06-30 08:07:00,2.555,6.3,,,,,大型面包车
2025-06-30,OM25062700003763,重庆人文艺术职业学校,2025-06-30 05:55:00,2025-06-30 06:35:00,106.595651,29.423402,1198.497,V120线,1,2025-06-30 05:55:00,2025-06-30 06:40:00,50.94,39.9,80.237,163.71,1595.208,2025-06-30 05:15:00,大型面包车
2025-06-30,OM25062700006783,巴南不动产登记中心-干副粮油,2025-06-30 06:50:00,2025-06-30 07:10:00,106.543865,29.425925,81.8609,V120线,2,2025-06-30 06:53:00,2025-06-30 07:14:00,7.732,12.6,,,,,大型面包车
2025-06-30,OM25062900005399,重庆市巴南区人民政府南彭街道办事处,2025-06-30 07:30:00,2025-06-30 07:50:00,106.661351,29.349681,314.8505,V120线,3,2025-06-30 07:34:00,2025-06-30 07:59:00,21.565,20.3,,,,,大型面包车
2025-06-30,OM25062800001774,重庆中法供水-悦来食堂,2025-06-30 05:40:00,2025-06-30 06:10:00,106.545289,29.741987,195.075,V121线,1,2025-06-30 05:40:00,2025-06-30 06:03:00,29.232,23.1,52.602,129.25,605.318,2025-06-30 05:17:00,大型面包车
2025-06-30,OM25062900001570,中建五局—观音桥项目,2025-06-30 07:00:00,2025-06-30 07:20:00,106.535406,29.58118,410.2433,V121线,2,2025-06-30 07:00:00,2025-06-30 07:26:00,23.37,25.2,,,,,大型面包车
2025-06-30,OM25062900003692,沙照明设施管理-沙坪坝,2025-06-30 06:20:00,2025-06-30 06:45:00,106.45166,29.578868,130.375,V122线,1,2025-06-30 06:20:00,2025-06-30 06:42:00,26.046,23.8,39.331,90.97,694.794,2025-06-30 05:56:00,大型面包车
2025-06-30,OM25062800000677,重庆市九龙坡区人民政府二郎街道办事处,2025-06-30 06:30:00,2025-06-30 07:00:00,106.455966,29.510073,564.419,V122线,2,2025-06-30 06:58:00,2025-06-30 07:27:00,13.285,16.1,,,,,大型面包车
2025-06-30,OM25062700007750,重庆市江北区人民政府石马河街道办事处,2025-06-30 06:00:00,2025-06-30 06:30:00,106.48994,29.601242,666.653,V123线,1,2025-06-30 06:00:00,2025-06-30 06:32:00,20.582,17.5,42.462,201.86,1311.335,2025-06-30 05:42:00,大型面包车
2025-06-30,OM25062900002993,中国铁路设计集团有限公司（CQ）,2025-06-30 06:30:00,2025-06-30 07:20:00,106.575288,29.581245,209.039,V123线,2,2025-06-30 06:46:00,2025-06-30 07:10:00,10.261,14.7,,,,,大型面包车
2025-06-30,OM25062700005716,重庆浩航船务有限公司,2025-06-30 07:00:00,2025-06-30 07:25:00,106.533997,29.565588,145.119,V123线,3,2025-06-30 07:19:00,2025-06-30 07:41:00,7.02,9.8,,,,,大型面包车
2025-06-30,OM25062900005327,烤匠大融城,2025-06-30 08:40:00,2025-06-30 09:00:00,106.540047,29.582589,290.524,V123线,4,2025-06-30 08:40:00,2025-06-30 09:04:00,4.599,14.7,,,,,大型面包车
2025-06-30,OM25062900002264,中铁建生态环境有限公司-早餐,2025-06-30 06:20:00,2025-06-30 06:40:00,106.402117,29.80278,39.4587,V124线,1,2025-06-30 06:20:00,2025-06-30 06:41:00,18.553,14.7,28.054,115.57,457.867,2025-06-30 06:05:00,大型面包车
2025-06-30,OM25062700006660,西南大学-南区幼儿,2025-06-30 06:30:00,2025-06-30 07:00:00,106.424981,29.816815,210.357,V124线,2,2025-06-30 06:48:00,2025-06-30 07:11:00,3.435,7.0,,,,,大型面包车
2025-06-30,OM25062700000728,北碚区国有土地上房屋征收与补偿安置中心,2025-06-30 06:50:00,2025-06-30 07:15:00,106.411922,29.810434,91.954,V124线,3,2025-06-30 07:13:00,2025-06-30 07:34:00,1.56,2.1,,,,,大型面包车
2025-06-30,OM25062700000640,重庆市北碚区照明灯饰管理处,2025-06-30 07:30:00,2025-06-30 08:00:00,106.423114,29.838559,116.097,V124线,4,2025-06-30 07:39:00,2025-06-30 08:01:00,4.506,4.9,,,,,大型面包车
2025-06-30,OM25062900003611,江津食堂-基地,2025-06-30 06:20:00,2025-06-30 06:50:00,106.387972,29.270314,18.65,V125线,1,2025-06-30 06:20:00,2025-06-30 06:40:00,68.221,43.4,68.223,118.51,797.236,2025-06-30 05:37:00,大型面包车
2025-06-30,OM25062900003621,江津食堂-基地化训练,2025-06-30 06:20:00,2025-06-30 06:50:00,106.387972,29.270314,674.95,V125线,2,2025-06-30 06:41:00,2025-06-30 07:13:00,0.001,0.7,,,,,大型面包车
2025-06-30,OM25062900002305,陆军第八十一集团军医院,2025-06-30 06:30:00,2025-06-30 07:30:00,106.387972,29.270314,103.636,V125线,3,2025-06-30 07:14:00,2025-06-30 07:35:00,0.001,0.7,,,,,大型面包车
2025-06-30,OM25062900000985,渝北三号桥食堂,2025-06-30 05:10:00,2025-06-30 05:30:00,106.632519,29.713308,568.9168,V126线,1,2025-06-30 05:10:00,2025-06-30 05:39:00,32.403,35.7,59.146,190.37,1109.964,2025-06-30 04:34:00,大型面包车
2025-06-30,OM25062800005880,铁山坪二楼食堂-面食,2025-06-30 06:00:00,2025-06-30 06:20:00,106.682204,29.624552,276.47,V126线,2,2025-06-30 06:10:00,2025-06-30 06:34:00,22.871,30.8,,,,,大型面包车
2025-06-30,OM25062900005140,考试中心（西南基地冻货）,2025-06-30 07:00:00,2025-06-30 07:30:00,106.670156,29.633609,193.665,V126线,3,2025-06-30 07:00:00,2025-06-30 07:23:00,3.871,5.6,,,,,大型面包车
2025-06-30,OM25062900005147,考试中心（西南基地肉）,2025-06-30 07:00:00,2025-06-30 07:30:00,106.670156,29.633609,70.912,V126线,4,2025-06-30 07:24:00,2025-06-30 07:45:00,0.001,0.7,,,,,大型面包车
2025-06-30,OW25062600001195,重庆市渝中区锦程小金星幼儿园-老师,2025-06-30 05:40:00,2025-06-30 06:00:00,106.51192,29.545792,62.45,V127线,1,2025-06-30 05:40:00,2025-06-30 06:01:00,29.438,26.6,54.872,177.26,717.205,2025-06-30 05:13:00,大型面包车
2025-06-30,OM25062900000479,重庆高速资产经营管理有限公司石油销售分公司,2025-06-30 06:10:00,2025-06-30 06:30:00,106.501284,29.585424,126.7675,V127线,2,2025-06-30 06:15:00,2025-06-30 06:37:00,9.023,14.0,,,,,大型面包车
2025-06-30,OW25062900001097,渝北区交巡警-龙山大队,2025-06-30 06:30:00,2025-06-30 07:00:00,106.497532,29.595188,282.926,V127线,3,2025-06-30 06:42:00,2025-06-30 07:06:00,1.723,4.9,,,,,大型面包车
2025-06-30,OM25062900002956,中信银行--观音桥支行（日配）,2025-06-30 07:00:00,2025-06-30 07:30:00,106.526012,29.571562,51.412,V127线,4,2025-06-30 07:15:00,2025-06-30 07:36:00,6.866,9.1,,,,,大型面包车
2025-06-30,OW25062900000206,丽苑大酒店-宴会厅,2025-06-30 07:30:00,2025-06-30 07:50:00,106.466603,29.561936,193.65,V127线,5,2025-06-30 07:48:00,2025-06-30 08:11:00,7.822,11.9,,,,,大型面包车
2025-06-30,OM25062900003696,国家税务总局重庆市璧山区税务局,2025-06-30 06:00:00,2025-06-30 06:30:00,106.238898,29.586376,813.249,V128线,1,2025-06-30 06:00:00,2025-06-30 06:35:00,26.302,25.2,72.117,144.08,916.346,2025-06-30 05:35:00,大型面包车
2025-06-30,OM25062700003523,国家税务总局重庆市璧山区税务局青杠所,2025-06-30 06:50:00,2025-06-30 07:10:00,106.244431,29.481045,79.607,V128线,2,2025-06-30 06:54:00,2025-06-30 07:15:00,15.091,18.9,,,,,大型面包车
2025-06-30,OM25062900002679,窑瓦溪幼儿园-教师,2025-06-30 07:20:00,2025-06-30 07:50:00,106.333688,29.317011,23.49,V128线,3,2025-06-30 07:39:00,2025-06-30 07:59:00,30.724,23.1,,,,,大型面包车
2025-06-30,OM25062700006781,重庆颐天康养产业发展有限公司,2025-06-30 05:50:00,2025-06-30 06:10:00,106.556505,29.562989,459.13,V129线,1,2025-06-30 05:50:00,2025-06-30 06:17:00,30.484,27.3,40.904,88.35,470.074,2025-06-30 05:23:00,大型面包车
2025-06-30,OW25062600000176,交大幼-荤食类,2025-06-30 06:30:00,2025-06-30 07:00:00,106.580033,29.494323,10.944,V129线,2,2025-06-30 06:31:00,2025-06-30 06:51:00,10.42,14.0,,,,,大型面包车
2025-06-30,OM25062700006552,重庆两江新区楠苑康复护理院有限公司,2025-06-30 06:00:00,2025-06-30 06:30:00,106.487157,29.628072,1399.3724,V130线,1,2025-06-30 06:00:00,2025-06-30 06:50:00,16.318,15.4,43.374,223.52,2011.259,2025-06-30 05:45:00,大型面包车
2025-06-30,OM25062900003213,中信银行股份有限公司重庆鲁能星城支行（日配）,2025-06-30 07:00:00,2025-06-30 07:20:00,106.561726,29.599541,87.074,V130线,2,2025-06-30 07:03:00,2025-06-30 07:24:00,10.16,12.6,,,,,大型面包车
2025-06-30,OM25062800004945,铁山坪二楼食堂-调味品类,2025-06-30 09:00:00,2025-06-30 09:30:00,106.682204,29.624552,524.8123,V130线,3,2025-06-30 09:00:00,2025-06-30 09:28:00,16.896,14.7,,,,,大型面包车
2025-06-30,OM25062700007584,渝中区红岩幼儿园-老师,2025-06-30 06:00:00,2025-06-30 06:20:00,106.590121,29.568028,11.808,V131线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,35.134,37.1,58.561,136.42,148.15,2025-06-30 05:23:00,大型面包车
2025-06-30,OM25062900001323,重庆市公安局特勤局,2025-06-30 06:30:00,2025-06-30 06:50:00,106.519062,29.606843,83.9384,V131线,2,2025-06-30 06:43:00,2025-06-30 07:04:00,13.975,22.4,,,,,大型面包车
2025-06-30,OW25062900000221,重庆百幼蒙养托育服务合伙企业（有限合伙）,2025-06-30 07:00:00,2025-06-30 07:30:00,106.532814,29.661553,52.404,V131线,3,2025-06-30 07:19:00,2025-06-30 07:39:00,9.452,14.7,,,,,大型面包车
2025-06-30,OM25062700006545,两江新区北大资源凯思幼儿园-老师,2025-06-30 06:20:00,2025-06-30 06:45:00,106.538812,29.657252,3.732,V132线,1,2025-06-30 06:20:00,2025-06-30 06:40:00,20.478,25.9,60.198,185.97,1365.231,2025-06-30 05:54:00,大型面包车
2025-06-30,OM25062900003397,重庆国际物流枢纽园区-员工餐,2025-06-30 06:50:00,2025-06-30 07:10:00,106.39973,29.641279,1357.0445,V132线,2,2025-06-30 07:09:00,2025-06-30 07:58:00,22.903,28.7,,,,,大型面包车
